ds,y,yhat,method,train_test,algorithm,DataProcessing
2017-01-12 13:00:00,35283.03797,36078.77724834926,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 14:00:00,33824.81013,34987.80434325862,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 15:00:00,33229.36709,34731.64831178056,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 16:00:00,43187.8481,36364.08235730089,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 17:00:00,44646.07595,42636.33365414878,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 18:00:00,44245.06329,44214.74376671276,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 19:00:00,43801.51899,43670.10969345411,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 20:00:00,42647.08861,42353.970341361775,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 21:00:00,39305.31646,41058.14609524023,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 22:00:00,34553.92405,36012.17928567127,Zone1,train,CatBoost,MaxAbsScaler
2017-01-12 23:00:00,29401.51899,31912.863000640165,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 00:00:00,25731.64557,28037.428889056653,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 01:00:00,23580.75949,24679.464964780458,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 02:00:00,22499.24051,23715.665571046466,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 03:00:00,22316.96203,22715.029175469204,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 04:00:00,24018.22785,23417.783927093296,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 05:00:00,25683.03797,23987.182386661032,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 06:00:00,25488.60759,25333.41714732192,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 07:00:00,26910.37975,25094.790183610312,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 08:00:00,29784.3038,27232.683103382395,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 09:00:00,32901.26582,29403.253784168577,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 10:00:00,34432.40506,33427.95073948132,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 11:00:00,33976.70886,33942.96992651512,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 12:00:00,33806.58228,33914.20849108366,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 13:00:00,33490.63291,34347.345813432104,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 14:00:00,33326.58228,34558.182416288226,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 15:00:00,32998.48101,34575.097032956335,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 16:00:00,42094.17722,35162.69211823824,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 17:00:00,43789.36709,42221.68261995434,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 18:00:00,43601.01266,43056.47561105333,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 19:00:00,43066.32911,43289.145378026566,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 20:00:00,41960.50633,41557.02289720162,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 21:00:00,38321.01266,39593.66955107955,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 22:00:00,34365.56962,34559.62157341427,Zone1,train,CatBoost,MaxAbsScaler
2017-01-13 23:00:00,29122.02532,31954.2858778489,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 00:00:00,25549.36709,28346.33240897638,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 01:00:00,23428.86076,25477.963664561736,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 02:00:00,22116.4557,24609.341064158398,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 03:00:00,22146.83544,24444.790689237918,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 04:00:00,23653.67089,24245.36963557425,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 05:00:00,25239.49367,24418.57934214136,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 06:00:00,23520.0,24636.377836176882,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 07:00:00,26114.43038,23885.584005984918,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 08:00:00,29845.063289999995,26127.363817177,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 09:00:00,33314.43038,29206.084329286194,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 10:00:00,34481.01266,33150.59072774263,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 11:00:00,34584.3038,33690.734645525634,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 12:00:00,34833.41772,33866.53629483417,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 13:00:00,33478.48101,34921.092153381236,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 14:00:00,32336.202530000002,34321.88044962858,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 15:00:00,31935.18987,33169.77758097817,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 16:00:00,41304.3038,34415.64648855681,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 17:00:00,42586.32911,40250.440757526,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 18:00:00,42124.55696,41868.09813709769,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 19:00:00,41674.93671,41717.569489251095,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 20:00:00,40854.68354,41128.31361556152,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 21:00:00,38187.34177,38825.116351526085,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 22:00:00,34511.39241,35481.033021552015,Zone1,train,CatBoost,MaxAbsScaler
2017-01-14 23:00:00,27305.316460000002,31947.532174325217,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 00:00:00,20883.03797,27578.451557364402,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 01:00:00,17924.05063,21849.69585035999,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 02:00:00,16763.5443,18454.76005501475,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 03:00:00,16538.73418,18379.772176793274,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 04:00:00,16921.51899,18338.509597546497,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 05:00:00,17832.91139,18409.667542048926,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 06:00:00,15524.050630000002,18393.18869891088,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 07:00:00,16599.49367,18782.444300667008,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 08:00:00,20275.44304,18926.907211873102,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 09:00:00,23586.83544,21596.31217389137,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 10:00:00,25142.27848,24054.49243459267,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 11:00:00,32166.07595,25460.08420692746,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 12:00:00,32117.468350000003,33983.84372925663,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 13:00:00,31819.746840000003,33167.627954028816,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 14:00:00,30549.87342,33421.96810371051,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 15:00:00,29760.0,32404.42078289501,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 16:00:00,38819.24051,32768.66180940835,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 17:00:00,41115.94937,37834.394108156856,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 18:00:00,42039.49367,40455.197995446186,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 19:00:00,42604.55696,40804.7067999456,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 20:00:00,41255.6962,41573.09652204546,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 21:00:00,38849.62025,40637.61936133239,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 22:00:00,34335.18987,38463.703972875664,Zone1,train,CatBoost,MaxAbsScaler
2017-01-15 23:00:00,28666.32911,33746.193317374506,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 00:00:00,21849.11392,28729.466986479427,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 01:00:00,19588.86076,22813.102783079128,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 02:00:00,19078.48101,20674.68652459308,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 03:00:00,20554.93671,21137.27501697165,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 04:00:00,22031.39241,21817.133484095517,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 05:00:00,24923.5443,22971.71534570593,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 06:00:00,24905.31646,24414.045980485607,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 07:00:00,26478.98734,24724.029142908003,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 08:00:00,30264.3038,27574.98996639825,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 09:00:00,32895.18987,30302.080657198338,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 10:00:00,34693.67089,33740.857905661534,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 11:00:00,35422.78481,33335.51072439701,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 12:00:00,35173.67089,35258.51197728915,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 13:00:00,34007.08861,34406.27493216602,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 14:00:00,33253.67089,34187.02941122387,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 15:00:00,32396.962030000002,35082.54631838902,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 16:00:00,41565.56962,35944.61135896894,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 17:00:00,44044.55696,42179.72625208062,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 18:00:00,43947.34177,44113.20078385928,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 19:00:00,43151.39241,43384.845599564665,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 20:00:00,41972.65823,42915.91505618802,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 21:00:00,36783.79747,40117.37889994839,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 22:00:00,34231.89873,34427.32545729349,Zone1,train,CatBoost,MaxAbsScaler
2017-01-16 23:00:00,28362.531650000004,32462.195690877208,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 00:00:00,25148.35443,28516.237225779587,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 01:00:00,22924.55696,24325.280091639645,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 02:00:00,22420.25316,22745.218669517963,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 03:00:00,21836.96203,22709.08555074018,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 04:00:00,23386.32911,22821.303096811804,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 05:00:00,25676.96203,23620.501373918247,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 06:00:00,25652.65823,25998.542821933137,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 07:00:00,27779.24051,26267.954411714072,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 08:00:00,30568.10127,29345.272999810702,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 09:00:00,33460.25316,30763.685905579274,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 10:00:00,35325.56962,33810.753545575506,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 11:00:00,36358.48101,35835.67959012635,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 12:00:00,35629.36709,37000.4527872637,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 13:00:00,34116.4557,36191.583021409926,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 14:00:00,33751.89873,34913.99760106086,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 15:00:00,32870.88608,34808.80710929906,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 16:00:00,42276.4557,35530.59507192211,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 17:00:00,44804.05063,42611.76573367391,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 18:00:00,44512.40506,44084.76526206099,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 19:00:00,44275.44304,43139.814314034076,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 20:00:00,43078.48101,42660.22147395176,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 21:00:00,39511.89873,40430.05034140742,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 22:00:00,33703.29114,35116.50902405276,Zone1,train,CatBoost,MaxAbsScaler
2017-01-17 23:00:00,28411.13924,32387.85477717745,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 00:00:00,25075.44304,28768.180279929376,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 01:00:00,23143.29114,24312.400098778715,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 02:00:00,22426.32911,22863.25928483357,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 03:00:00,22086.07595,23785.93645591881,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 04:00:00,23696.20253,24627.120578409405,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 05:00:00,25913.92405,25292.782717065176,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 06:00:00,25288.10127,26447.040342774115,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 07:00:00,28143.797470000005,26543.819635274882,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 08:00:00,31850.12658,30058.364681248917,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 09:00:00,35532.1519,34605.747726082525,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 10:00:00,37136.20253,36403.54286510861,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 11:00:00,37986.83544,37920.128587894564,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 12:00:00,38606.58228,38845.433609681335,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 13:00:00,38551.89873,38647.593662548046,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 14:00:00,37725.56962,38932.436194075475,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 15:00:00,36960.0,37733.664124746894,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 16:00:00,44111.39241,39120.49840052124,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 17:00:00,45375.18987,44265.11702979466,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 18:00:00,45302.27848,44819.53066553169,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 19:00:00,43807.59494,45033.13438661597,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 20:00:00,42276.4557,43367.7240520062,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 21:00:00,38855.6962,41340.358014751386,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 22:00:00,33527.08861,36092.98389946472,Zone1,train,CatBoost,MaxAbsScaler
2017-01-18 23:00:00,27918.98734,32973.559780321644,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 00:00:00,24370.63291,28389.405334950676,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 01:00:00,22547.8481,24311.275911587447,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 02:00:00,21709.36709,22836.584395563685,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 03:00:00,21089.62025,22563.014597118345,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 04:00:00,22572.1519,22256.35741111911,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 05:00:00,24625.82278,23470.527696130623,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 06:00:00,24303.79747,24560.988988918256,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 07:00:00,27123.03797,24498.719740036802,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 08:00:00,30063.79747,28692.117106450805,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 09:00:00,33217.21519,29909.25342093842,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 10:00:00,34578.22785,32769.33264188811,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 11:00:00,35507.8481,32217.161145978815,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 12:00:00,35714.43038,33701.18019857593,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 13:00:00,35295.18987,33567.026551993185,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 14:00:00,36164.05063,33605.54569341438,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 15:00:00,36078.98734,34982.24374116233,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 16:00:00,44008.10127,36887.97690864079,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 17:00:00,46092.1519,44651.43615579638,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 18:00:00,45824.81013,46696.15628552429,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 19:00:00,45745.82278,45602.42928381631,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 20:00:00,44135.6962,44558.59067521936,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 21:00:00,40435.44304,43705.040925087465,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 22:00:00,35568.60759,37131.73248888053,Zone1,train,CatBoost,MaxAbsScaler
2017-01-19 23:00:00,29608.101269999996,32590.797217372394,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 00:00:00,25816.70886,28370.673573505126,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 01:00:00,23392.40506,25362.139306206467,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 02:00:00,22262.27848,23278.357511852602,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 03:00:00,21776.20253,22333.42875144708,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 04:00:00,23161.51899,22785.43903938534,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 05:00:00,24802.02532,23667.614345711718,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 06:00:00,24042.53165,24493.88447439653,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 07:00:00,26618.73418,25222.59284555747,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 08:00:00,30112.405059999997,30352.69106464519,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 09:00:00,33320.50633,32244.313560877126,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 10:00:00,35228.35443,34134.11877662889,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 11:00:00,35544.3038,35022.967873234855,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 12:00:00,36309.87342,36166.329080433774,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 13:00:00,35732.65823,36625.323469944844,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 14:00:00,35161.51899,35391.93622435199,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 15:00:00,31576.70886,33515.70361728555,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 16:00:00,39645.56962,33724.458138689144,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 17:00:00,43722.53165,38029.78916998304,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 18:00:00,44153.92405,42919.60905295229,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 19:00:00,43698.22785,43693.96151468599,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 20:00:00,43649.62025,41531.96382137316,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 21:00:00,41778.22785,42001.3997886065,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 22:00:00,36874.93671,38353.257554809345,Zone1,train,CatBoost,MaxAbsScaler
2017-01-20 23:00:00,31035.949370000002,33562.39992277092,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 00:00:00,26296.70886,30638.56263414661,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 01:00:00,23884.55696,25671.347313605092,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 02:00:00,22645.06329,23284.516330670587,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 03:00:00,22067.8481,22775.325761913286,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 04:00:00,23513.92405,23624.726884711345,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 05:00:00,24747.34177,23934.013422482654,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 06:00:00,22863.79747,24617.356490669354,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 07:00:00,25828.86076,24027.257001309605,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 08:00:00,29857.21519,26589.938582341878,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 09:00:00,33739.74684,30566.407861525433,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 10:00:00,35076.4557,32967.98580619385,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 11:00:00,35179.74684,33152.89788600019,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 12:00:00,35823.79747,34068.281500624114,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 13:00:00,34705.82278,35308.82039485526,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 14:00:00,34420.25316,34464.36935652628,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 15:00:00,33022.78481,33815.709045943324,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 16:00:00,41668.86076,35385.973459953915,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 17:00:00,44469.87342,41322.960358982855,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 18:00:00,44712.91139,44497.6472380161,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 19:00:00,44396.96203,45044.87952363801,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 20:00:00,43625.31646,43852.07925974592,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 21:00:00,40581.26582,42559.21971202371,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 22:00:00,36461.77215,37483.957130564755,Zone1,train,CatBoost,MaxAbsScaler
2017-01-21 23:00:00,30312.911390000005,33982.57411229686,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 00:00:00,26029.36709,29323.487784779125,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 01:00:00,23264.81013,25855.70827085618,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 02:00:00,21982.78481,23352.56146379504,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 03:00:00,21089.62025,23082.93143463759,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 04:00:00,22444.55696,22724.31524911192,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 05:00:00,23143.29114,23435.897947146204,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 06:00:00,21539.24051,23396.060140928035,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 07:00:00,23544.3038,23441.89236364134,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 08:00:00,27943.291139999998,24281.681642320753,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 09:00:00,32712.91139,29315.485841842736,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 10:00:00,35210.12658,34206.03951845836,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 11:00:00,35410.63291,34292.21932896415,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 12:00:00,36449.62025,35768.078980682745,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 13:00:00,35611.13924,35966.686535728804,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 14:00:00,34760.50633,35246.95669145506,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 15:00:00,33332.65823,34306.728842266035,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 16:00:00,37944.3038,34020.03159983876,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 17:00:00,41626.32911,37620.752295217026,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 18:00:00,42422.27848,41366.57280479677,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 19:00:00,43218.22785,40622.587692362926,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 20:00:00,42829.36709,41914.507163084985,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 21:00:00,39773.16456,41648.541689260375,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 22:00:00,35398.48101,35819.0949097992,Zone1,train,CatBoost,MaxAbsScaler
2017-01-22 23:00:00,29717.46835,33084.30723910509,Zone1,train,CatBoost,MaxAbsScaler
2017-01-23 00:00:00,25683.03797,29369.90114209256,Zone1,train,CatBoost,MaxAbsScaler
